airport-id,airport-name,latitude,longitude
BUJ,BOU-SAADA,35.3314,4.2044
BUL,Bulolo                                  ,-7.217,146.633
BUN,Buenaventura,3.8197,-76.9897
BUO,  Burao,9.517,45.567
BUQ,Bulawayo,-20.0183,28.6247
BUR,Burbank                                 ,34.2006,-118.3587
BUS,Batumi                                  ,41.61,41.5997
BUW,Baubau,-5.4869,122.569
BUX,BUNIA,1.5658,30.2206
BUY,BUNBURY,-33.3783,115.6767
BUZ,Bushehr                                 ,28.9494,50.8303
BVA,Paris Beauvais-Tille Airport            ,49.4544,2.1128
BVB,Boa Vista                               ,2.8414,-60.6922
BVC,Boa Vista Island                        ,16.1364,-22.8886
BVE,Brive-la-Gaillarde,45.1494,1.4744
BVG,Berlevag                                ,70.8714,29.0342
BVH,Vilhena,-12.7014,-60.0931
BVI,Birdsville                              ,-25.8989,139.3486
BVM,BELMONTE,-15.8708,-38.8719
BVS,BREVES,-1.6383,-50.4408
BVV,Iturup Island,44.92,147.6217
BVY,BEVERLY MUNI,42.5842,-70.9165
BWA,Bhairawa                                ,27.5073,83.4179
BWB,BARROW ISLAND,-20.8658,115.4047
BWE,BRAUNSCHWEIG-WOLFSBURG,52.3192,10.5561
BWG,BOWLING GREEN/WARREN CO. RGNL,36.9645,-86.4197
BWH,BUTTERWORTH,5.4661,100.3911
BWI,Baltimore Washington International Apt  ,39.1754,-76.6683
BWK,Brac                                    ,43.2857,16.6797
BWN,Bandar Seri Begawan,4.9442,114.9284
BWO,BALAKOVO,51.8617,47.75
BWQ,BREWARRINA,-29.9756,146.8156
BWT,Burnie                                  ,-41.0003,145.73
BWU,SYDNEY/BANKSTOWN,-33.9244,150.99
BWW,Cayo Las Brujas                         ,22.62,-79.14
BXB,Babo,-2.5322,133.4389
BXE,BAKEL,14.8667,-12.4833
BXH,BALKHASH,46.8933,75.005
BXR,Bam                                     ,29.0842,58.4497
BXU,Butuan,8.9586,125.4917
BYC,Yacuiba,-21.9494,-63.6481
BYF,Meaulte,49.97,2.6928
BYH,BLYTHEVILLE ARKANSAS INTL,35.9643,-89.944
BYI,BURLEY MUNI AIRPORT,42.5433,-113.7717
BYK,BOUAKE,7.7525,-5.0678
BYM,Bayamo,20.3972,-76.6175
BYN,Bayankhongor                            ,46.1633,100.7041
BYO,Bonito                                  ,-21.2294,-56.4561
BYR,  L�s�,57.2772,11.0001
BYU,BAYREUTH,49.9844,11.6386
BZB,Bazaruto Island,-18.7167,36.3333
BZC,BUZIOS/UMBERTO MODIANO,-22.7656,-41.965
BZD,BALRANALD,-34.625,143.5769
BZE,Belize City Goldson Intl Apt,17.5361,-88.3083
BZG,Bydgoszcz                               ,53.0968,17.9777
BZI,BALIKESIR,39.6156,27.9328
BZK,BRYANSK,53.2133,34.1783
BZL,Barisal                                 ,22.7989,90.3012
BZN,Bozeman,45.7775,-111.153
BZO,Bolzano/Bozen                           ,46.4603,11.3267
BZR,Beziers                                 ,43.3233,3.3533
BZV,Brazzaville                             ,-4.2556,15.2483
BZY,BALTI INTL,47.8383,27.7817
BZZ,BRIZE NORTON,51.7495,-1.5822
C27,CAERNARFON,53.1042,-4.3406
CAB,Cabinda,-5.597,12.1884
CAC,Cascavel                                ,-25.0022,-53.5019
CAE,Columbia Metropolitan Apt,33.9387,-81.1195
CAG,Cagliari,39.2472,9.0564
CAH,Ca Mau,9.1877,105.175
CAI,Cairo                                   ,30.1114,31.4139
CAJ,Canaima,6.25,-62.8333
CAK,Akron/Canton Ohio Regional,40.916,-81.4421
CAL,Campbeltown                             ,55.4372,-5.6864
CAN,Guangzhou                               ,23.39,113.3067
CAO,CLAYTON MUNI ARPK AIRPORT,36.4462,-103.15
CAP,Cap Haitien,19.7333,-72.2
CAR,CARIBOU MUNI AIRPORT,46.8714,-68.0178
CAS,CASABLANCA/ANFA,33.5533,-7.6614
CAU,CARUARU,-18.2842,-36.0106
CAV,CAZOMBO,-11.9,22.9
CAW,Campos,-21.7006,-41.3072
CAX,CARLISLE,54.9375,-2.725
CAY,Cayenne,4.8197,-52.3619
CAZ,Cobar,-31.5383,145.7933
CBB,Cochabamba,-17.4211,-66.1769
CBD,CARNICOBAR,9.1532,92.8194
CBG,Cambridge                               ,52.205,0.175
CBH,Bechar                                  ,31.65,-2.25
CBJ,CABO ROJO/ PEDERNALES,17.65,-71.65
CBL,CIUDAD BOLIVAR,8.1333,-63.535
CBO,Cotabato,7.1608,124.2125
CBQ,Calabar,4.9761,8.3472
CBR,Canberra,-35.3067,149.195
CBS,Cabimas                                 ,10.3301,-71.3225
CBT,Catumbela,-12.4792,13.4869
CBU,COTTBUS-DREWITZ,51.8908,14.5336
CBW,CAMPO MOURAO,-24.0069,-52.3561
CBX,CONDOBOLIN,-33.065,147.2083
CCC,Cayo Coco                               ,22.4611,-78.3286
CCE,SAINT MARTIN/GRAND CASE,18.1006,-63.0489
CCF,Carcassonne                             ,43.2158,2.3086
CCH,CHILE CHICO,-46.5475,-71.6961
CCJ,Kozhikode                               ,11.1381,75.9504
CCK,Cocos Islands,-12.1883,96.83
CCL,CHINCHILLA,-26.775,150.6167
CCM,Criciuma                                ,-28.7239,-49.4208
CCN,Chaghcharan,34.5267,65.2717
CCP,Concepcion,-36.7728,-73.0631
CCS,Caracas,10.6012,-66.9912
CCU,Kolkata,22.6531,88.4492
CCV,Craig Cove,-16.265,167.9244
CCZ,  Chub Cay,25.4171,-77.8808
CDB,Cold Bay,55.2061,-162.7238
CDC,Cedar City,37.701,-113.0988
CDG,Paris Charles de Gaulle Apt,49.0097,2.5478
CDH,CAMDEN HARRELL FIELD,33.6233,-92.7633
CDI,CACHOEIRO DO ITAPEMIIM,-20.8361,-41.1869
CDJ,CONCEICAO DO ARAGUAIA,-8.3483,-49.3025
CDR,Chadron,42.8376,-103.0953
CDS,CHILDRESS,34.4337,-100.2879
CDU,CAMDEN,-34.0419,150.6861
CDV,Cordova Mudhole Smith Airport           ,60.4917,-145.4775
CDW,Caldwell,40.8752,-74.2814
CEB,Cebu,10.3075,123.9794
CEC,Crescent City,41.7796,-124.2409
CED,Ceduna,-32.13,133.71
CEE,Cherepovets,59.2733,38.04
CEF,CHICOPEE/WESTOVER ARB,42.194,-72.5348
CEG,Chester                                 ,53.1781,-2.9778
CEI,Chiang Rai,19.9522,99.8831
CEK,Chelyabinsk,55.305,61.505
CEM,Central                                 ,65.5739,-144.7809
CEN,Ciudad Obregon,27.393,-109.8334
CEQ,CANNES/MANDELIEU,43.5464,6.9542
CER,CHERBOURG/MAUPERTUS,49.6508,-1.4753
CES,CESSNOCK,-32.7875,151.3417
CET,CHOLET/LE PONTREAU,47.0819,-0.8772
CEW,BOB SIKES,30.7788,-86.5221
CEZ,Cortez                                  ,37.303,-108.6281
CFA,Coffee Point,58.22,-157.5
CFB,Cabo Frio                               ,-22.9217,-42.0743
CFC,Cacador,-26.8063,-50.9399
CFE,Clermont-Ferrand,45.7858,3.1625
CFF,GLENDON/GREAT BEAR LAKE,66.7031,-119.7072
CFG,CIENFUEGOS JAIME GONZALES,22.15,-80.4142
CFK,Chlef                                   ,36.21,1.33
CFN,Donegal                                 ,55.0442,-8.3409
CFR,Caen,49.1733,-0.45
CFS,Coffs Harbour,-30.32,153.1167
CFU,Kerkyra,39.6019,19.9122
CGA,Craig,55.4788,-133.1478
CGB,Cuiaba,-15.65,-56.1175
CGD,Changde                                 ,28.9189,111.6403
CGH,Sao Paulo Congonhas Apt,-23.6261,-46.6564
CGI,Cape Girardeau,37.2253,-89.5708
CGK,Jakarta Soekarno-Hatta Apt,-6.1239,106.6611
CGM,Camiguin                                ,9.2535,124.7071
CGN,Cologne/Bonn Apt                        ,50.8659,7.1427
CGO,Zhengzhou,34.5183,113.8417
CGP,Chittagong                              ,22.257,91.8222
CGQ,Changchun,43.9983,125.6883
CGR,Campo Grande,-20.4694,-54.6703
CGY,Cagayan de Oro,8.4162,124.6114
CHA,Chattanooga Lovell Field Apt,35.0353,-85.2038
CHC,Christchurch,-43.4894,172.5344
CHE,Tallinn Heliport,59.4467,24.7528
CHG,Chaoyang,41.5381,120.435
CHH,CHACHAPOYAS,-6.2,-77.8833
CHM,CHIMBOTE/TNT.J.A DE MONTREUIL,-9.1447,-78.5208
CHN,CHONGJU,36.7178,127.4961
CHO,Charlottesville,38.1386,-78.4529
CHQ,Chania                                  ,35.5314,24.1511
CHR,CHATEAUROUX DEOLS,46.8603,1.7211
CHS,Charleston                              ,32.8986,-80.0405
CHT,CHATHAM ISLANDS,-43.81,-176.4572
CHU,Chuathbaluk,61.5791,-159.2156
CHX,Changuinola                             ,9.4589,-82.5153
CHY,Choiseul Bay,-6.7119,156.3961
CIA,Rome Ciampino Apt,41.7994,12.5972
CIC,Chico,39.7954,-121.8584
CID,Cedar Rapids,41.8847,-91.7108
CIF,Chifeng,42.235,118.9083
CIG,CRAIG-MOFFAT AIRPORT,40.495,-107.5214
CIH,Changzhi,36.2475,113.1258
CIJ,Cobija,-11.0428,-68.7833
CIK,Chalkyitsik,66.645,-143.7399
CIN,JACKSON JULIAN CARROLL,37.5939,-83.3172
CIP,Chipata,-13.5667,32.5911
CIS,CANTON ISLAND,-2.77,-171.7133
CIT,Shymkent                                ,42.3642,69.4789
CIU,Sault Ste Marie Chippewa County Apt,46.2508,-84.4724
CIW,Canouan Island                          ,12.699,-61.3424
CIX,Chiclayo,-6.7875,-79.8281
CIZ,Coari,-4.1339,-63.1311
CJA,Cajamarca                               ,-7.1322,-78.4889
CJB,Coimbatore,11.0269,77.0418
CJC,Calama,-22.4947,-68.9019
CJJ,Cheongju,36.7166,127.4991
CJL,Chitral                                 ,35.8861,71.7999
CJM,Chumphon,10.7118,99.3609
CJS,Ciudad Juarez                           ,31.6364,-106.4288
CJT,COMITAN,16.1767,-92.0506
CJU,Jeju International,33.5122,126.4928
CKB,Clarksburg                              ,39.2966,-80.2281
CKC,CHERKASSY,49.4161,31.9908
CKD,Crooked Creek,61.8679,-158.1349
CKG,Chongqing,29.7167,106.64
CKH,Chokurdakh,70.625,147.8967
CKL,CHKALOVSKIY,55.88,38.0633
CKO,CORNELIO PROCOPIO,-23.1522,-50.6022
CKS,Carajas                                 ,-6.1175,-50.0036
CKT,SARAKHS,36.4881,61.07
CKX,Chicken,64.0713,-141.9523
CKY,Conakry,9.5769,-13.612
CKZ,CANAKKALE,40.1361,26.4247
CLA,COMILLA,23.4377,91.1895
CLD,San Diego McClellan-Palomar Arpt,33.1283,-117.28
CLE,Cleveland Hopkins International Apt     ,41.4117,-81.8498
CLI,CLINTONVILLE,44.6133,-88.7317
CLJ,Cluj-Napoca,46.7851,23.6861
CLL,College Station,30.5885,-96.3637
CLM,Port Angeles                            ,48.1202,-123.4997
CLN,CAROLINA,-7.3333,-47.4333
CLO,Cali,3.5431,-76.3817
CLP,Clarks Point,58.8337,-158.5294
CLQ,Colima                                  ,19.277,-103.5776
CLT,Charlotte,35.214,-80.9431
CLU,COLUMBUS MUNICIPAL,39.2617,-85.8967
CLV,Caldas Novas                            ,-17.7247,-48.61
CLY,Calvi,42.5203,8.7931
CLZ,CALABOZO,8.9283,-67.4133
CMA,Cunnamulla                              ,-28.03,145.6222
CMB,Colombo Bandaranaike Apt                ,7.1802,79.8853
CMD,COOTAMUNDRA,-34.6233,148.0283
CME,Ciudad Del Carmen,18.6522,-91.8011
CMF,CHAMBERY/AIX-LES-BAINS,45.6392,5.88
CMG,Corumba                                 ,-19.0119,-57.6714
CMH,Columbus Port Columbus Intl Apt,39.998,-82.8919
CMI,Champaign,40.0393,-88.2781
CMK,  Club Makokola,-14.3069,35.1325
CMN,Casablanca Mohammed V Apt               ,33.3642,-7.5817
CMP,SANTANA DO ARAGUAIA,-9.335,-50.3497
CMQ,CLERMONT,-22.7694,147.6194
CMR,COLMAR/HOUSSEN,48.1103,7.3592
CMU,  Kundiawa,-6.0243,144.9705
CMW,Camaguey                                ,21.4203,-77.8475
CMX,Hancock,47.1683,-88.4883
CNB,COONAMBLE,-30.9833,148.3742
CNC,  Poruma,-10.05,143.0667
CND,Constanta                               ,44.3621,28.4885
CNF,Belo Horizonte Tancredo Neves Int Apt,-19.6244,-43.9719
CNG,COGNAC/CHATEAUBERNARD,45.6583,-0.3175
CNJ,Cloncurry,-20.6731,140.5008
CNK,CONCORDIA/BLOSSER MUNI AIRPORT,39.5493,-97.6523
CNL,SINDAL,57.5035,10.2294
CNM,Carlsbad,32.3383,-104.2633
CNP,Neerlerit Inaat,70.7433,-22.6606
CNQ,Corrientes,-27.4456,-58.7619
CNR,CHANARAL,-26.3222,-70.6111
CNS,Cairns,-16.8867,145.755
CNU,CHANUTE,37.6683,-95.485
CNW,WACO,31.6378,-97.074
CNX,Chiang Mai,18.7714,98.9628
CNY,Moab                                    ,38.755,-109.7548
COC,CONCORDIA/COM.J.J.PIERRESTEGUI,-31.3033,-58.0081
COD,Cody,44.5202,-109.0238
COE,COEUR D ALENE AIR TERMINAL,47.7743,-116.8196
COF,PATRICK AFB,28.2349,-80.6101
COH,COOCH BEHAR,26.3303,89.4167
COJ,COONABARABRAN,-31.335,149.27
COK,Kochi                                   ,10.1539,76.4069
COL,  Coll Island,56.6,-6.617
CON,CONCORD,43.2033,-71.5017
COO,Cotonou,6.3564,2.3833
COQ,Choibalsan,48.15,114.6667
COR,Cordoba                                 ,-31.31,-64.2083
COS,Colorado Springs Peterson Field,38.8058,-104.7002
COT,COTULLA LA SALLE CO,28.4567,-99.2183
COU,Columbia,38.8183,-92.22
COZ,CONSTANZA,18.9,-70.7167
CPA,  Cape Palmas,4.3676,-7.7001
CPC,San Martin de Los Andes,-40.0819,-71.1458
CPD,Coober Pedy,-29.04,134.7194
CPE,Campeche,19.6681,-90.5003
CPH,Copenhagen Kastrup Apt                  ,55.6179,12.656
CPO,Copiapo,-27.2967,-70.4136
CPQ,Campinas                                ,-22.8586,-47.1075
CPR,Casper,42.9079,-106.4643
CPT,Cape Town,-33.9681,18.6046
CPV,Campina Grande                          ,-7.2692,-35.895
CQD,Shahre Kord,32.2972,50.8422
CQF,CALAIS/DUNKERQUE,50.9608,1.9514
CQM,  Ciudad Real,38.8564,-3.97
CQS,COSTA MARQUES,-12.4214,-64.2511
CRA,Craiova                                 ,44.3181,23.8885
CRC,Cartago                                 ,4.7583,-75.9558
CRD,Comodoro Rivadavia,-45.7853,-67.4656
CRE,NORTH MYRTLE BEACH/GRAN.STRAND,33.8118,-78.7239
CRI,Crooked Island,22.7456,-74.1824
CRK,Luzon Island Apt,15.186,120.5603
CRL,Brussels S. Charleroi Airport           ,50.46,4.4528
CRM,Catarman,12.5022,124.6359
CRP,Corpus Christi International Apt        ,27.7704,-97.5012
CRQ,CARAVELAS,-17.65,-39.2539
CRS,CARANSEBES,45.4203,22.2522
CRU,CARRIACOU IS/LAURISTON,12.4769,-61.4722
CRV,Crotone                                 ,38.9978,17.0797
CRW,Charleston,38.3732,-81.5932
CRZ,TURKMENABAT,39.0833,63.6133
CSA,  Machrins,56.059,-6.244
CSF,CREIL,49.2536,2.5192
CSG,Columbus Metropolitan Apt,32.5163,-84.9389
CSH,Solovetsky,65.05,35.6667
CSI,CASINO,-28.8833,153.0583
CSK,CAP SKIRING,12.3889,-16.7416
CSM,CLINTON-SHERMAN,35.34,-99.2
CSO,Magdeburg                               ,51.8559,11.418
CSV,CROSSVILLE MEM WHITSON FLD,35.9513,-85.085
CSX,Changsha                                ,28.1867,113.2217
CSY,Cheboksary,56.09,47.3483
CTA,Catania,37.4664,15.0642
CTB,CUT BANK MUNI,48.6083,-112.3761
CTC,Catamarca,-28.5864,-65.7533
CTE,  Carti,9.45,-78.967
CTG,Cartagena,10.4425,-75.5128
CTL,Charleville,-26.4133,146.2617
CTM,Chetumal                                ,18.5046,-88.3267
CTN,COOKTOWN,-15.4461,145.1831
CTO,CALVERTON/NAVAL WEAPONS INDUS.,40.9067,-72.7917
CTS,Sapporo Chitose Apt,42.7752,141.6923
CTT,LE CASTELLET,43.2522,5.7836
CTU,Chengdu,30.5783,103.9483
CTY,CROSS CITY,29.635,-83.105
CTZ,CLINTON/SAMPSON,34.975,-78.3656
CUC,Cucuta,7.9314,-72.5142
CUE,Cuenca                                  ,-2.8894,-78.9844
CUF,Cuneo,44.5483,7.6222
CUG,CUDAL,-33.2783,148.7633
CUK,Caye Caulker                            ,17.7347,-88.0325
CUL,Culiacan                                ,24.7651,-107.4752
CUM,CUMANA,10.4539,-64.1297
CUN,Cancun                                  ,21.0375,-86.877
CUP,CARUPANU,10.6667,-63.25
CUQ,Coen,-13.7625,143.1125
CUR,Curacao,12.1889,-68.9597
CUT,CUTRALCO,-38.9333,-69.25
CUU,Chihuahua                               ,28.7023,-105.963
CUZ,Cuzco                                   ,-13.5358,-71.9388
CVG,Cincinnati Northern Kentucky Intl Apt,39.0488,-84.6678
CVJ,Cuernavaca,18.8345,-99.2616
CVM,Ciudad Victoria                         ,23.7025,-98.9558
CVN,Clovis Municipal Apt,34.4251,-103.0793
CVQ,CARNAVON,-24.88,113.6717
CVS,CANNON AFB/CLOVIS,34.3995,-103.3222
CVT,COVENTRY,52.3697,-1.4797
CVU,Corvo Island,39.6714,-31.1136
CWA,Wausau Central Wisconsin Apt,44.7776,-89.6668
CWB,Curitiba Afonso Pena,-25.5317,-49.1761
CWC,Chernivtsi,48.26,25.9817
CWF,LAKE CHARLES CHENNAULT INTL,30.2133,-93.1433
CWL,Cardiff,51.3967,-3.3433
CWT,COWRA,-33.8467,148.6494
CWW,COROWA,-35.9936,146.3533
CXA,CAICARA,7.6167,-66.1667
CXB,Cox's Bazar                             ,21.4498,91.9648
CXF,Coldfoot                                ,67.2522,-150.2039
CXH,Vancouver Coal Harbour SPB,49.2897,-123.1158
CXI,Kiritimati                              ,1.9911,-157.3586
CXJ,Caxias Do Sul                           ,-29.195,-51.1892
CXR,Nha Trang Cam Ranh Airport,12.2275,109.1922
CXT,CHARTERS TOWERS,-20.0447,146.2719
CYB,Cayman Brac,19.687,-79.8828
CYC,Caye Chapel,17.7008,-88.0411
CYF,Chefornak,60.1492,-164.2856
CYI,CHIAYI/JIAYI,23.4667,120.3833
CYO,Cayo Largo del Sur,21.6161,-81.5456
CYP,Calbayog,12.077,124.5478
CYR,COLONIA,-34.4514,-57.7669
CYS,Cheyenne Municipal Apt,41.1557,-104.8118
CYU,  Cuyo,10.8581,121.0694
CYW,  Celaya,20.546,-100.8866
CYX,Chersky,68.7433,161.3367
CYZ,Cauayan                                 ,15.9319,121.7556
CZA,CHICHEN ITZA,20.6413,-88.4462
CZE,Coro,11.4167,-69.6667
CZF,CAPE ROMANZOF LRRS AIRPORT,61.7809,-166.0395
CZH,Corozal                                 ,18.367,-88.4
CZJ,Corazon de Jesus                        ,9.57,-79.36
CZL,Constantine                             ,36.2853,6.6192
CZM,Cozumel,20.5222,-86.9297
CZN,  Chisana,62.0712,-142.0484
CZS,Cruzeiro Do Sul                         ,-7.5994,-72.7694
CZU,Corozal,9.3333,-75.2833
CZW,CZESTOCHOWA RUDNIKI,50.885,19.2047
CZX,Changzhou                               ,31.9197,119.7786
DAB,Daytona Beach                           ,29.1798,-81.0581
DAC,Dhaka,23.8433,90.3978
DAD,Da Nang                                 ,16.0439,108.2004
DAG,BARSTOW DAGGETT,34.8537,-116.7867
DAK,DAKHLA,25.4117,29.0017
DAL,Dallas/Fort Worth Love Field            ,32.847,-96.8517
DAM,Damascus                                ,33.4108,36.5133
DAN,DANVILLE REGIONAL,36.5729,-79.3361
DAR,Dar es Salaam                           ,-6.8781,39.2026
DAT,Datong,40.0603,113.4822
DAU,Daru                                    ,-9.0893,143.2131
DAV,David                                   ,8.3895,-82.4357
DAX,Dazhou,31.3,107.5
DAY,Dayton Intl Apt,39.9024,-84.2194
DBA,Dalbandin,28.8792,64.4042
DBB,AL ALAMAIN,30.9245,28.4614
DBO,Dubbo                                   ,-32.2167,148.575
DBQ,Dubuque,42.402,-90.7095
DBU,Dambula,7.8559,80.6567
DBV,Dubrovnik                               ,42.5614,18.2682
DBY,DALBY ARP,-27.155,151.2667
DCA,Washington Ronald Reagan National Apt,38.8521,-77.0377
DCF,CANEFIELD,15.3861,-61.4006
DCI,DECIMOMANNU,39.3547,8.9728
DCM,Castres,43.555,2.2906
DCN,Derby,-17.5814,123.8283
DDC,Dodge City                              ,37.7634,-99.9656
DDG,Dandong,40.2,124.25
DEA,Dera Ghazi Khan                         ,29.9606,70.4853
DEB,Debrecen                                ,47.4889,21.6153
DEC,Decatur,39.8347,-88.8663
DED,Dehra Dun                               ,30.1872,78.18
DEE,Yuzhno-Kurilsk                          ,43.967,145.683
DEF,Dezful                                  ,32.3803,48.4047
DEL,Delhi                                   ,28.5687,77.1121
DEN,Denver Intl Apt                         ,39.8617,-104.6732
DET,DETROIT COLEMAN A.YOUNG MUNI,42.4092,-83.0099
DEZ,DEIR ZZOR,35.2855,40.1761
DFW,Dallas/Fort Worth Intl Apt,32.8968,-97.038
DGA,Dangriga                                ,17.183,-88.583
DGE,Mudgee                                  ,-32.565,149.6094
DGO,Durango                                 ,24.125,-104.5278
DGT,Dumaguete,9.3361,123.2994
DGX,ST. ATHAN,51.4048,-3.4358
DHA,KING ABDULAZIZ AIR BASE DHARAN,26.2643,50.1525
DHB,Deer Harbor                             ,48.616,-123
DHF,AL DHAFRA,24.25,54.55
DHI,Dhangarhi                               ,28.7533,80.5819
DHM,Dharamsala,32.1651,76.2634
DHN,Dothan,31.3213,-85.4497
DHR,DEN HELDER/DE KOOY,52.9244,4.7808
DHT,DALHART MUNI,36.0226,-102.5473
DIB,Dibrugarh,27.481,95.018
DIE,Antsiranana,-12.3528,49.295
DIG,Deqen                                   ,27.7936,99.6772
DIJ,Dijon,47.2658,5.095
DIK,Dickinson                               ,46.7967,-102.8017
DIL,Dili,-8.5439,125.5219
DIN,Dien Bien Phu                           ,21.3977,103.0091
DIO,  Diomede,65.7586,-168.9531
DIQ,DIVINOPOLIS,-20.1814,-44.8694
DIR,Dire Dawa                               ,9.6378,41.8489
DIU,Diu,20.717,70.917
DIW,Dickwella,6.9667,81
DIY,Diyarbakir,37.8925,40.2011
DJB,Jambi,-1.6356,103.6431
DJE,Djerba                                  ,33.8756,10.7772
DJG,Djanet,24.2931,9.4519
DJJ,Jayapura                                ,-2.5719,140.5114
DKA,Katsina,13.0078,7.6605
DKB,DE KALB,41.9337,-88.7057
DKO,DAKOVICA/AMIKO,42.4324,20.4267
DKR,Dakar                                   ,14.7439,-17.4794
DKS,DIKSON,73.5167,80.3817
DLA,Douala                                  ,4.0117,9.7083
DLC,Dalian                                  ,38.96,121.53
DLE,Dole,47.0428,5.435
DLF,LAUGHLIN AFB/AIRPORT,29.3595,-100.778
DLG,Dillingham,59.0446,-158.5054
DLH,Duluth International Apt,46.8421,-92.1936
DLI,Dalat                                   ,11.7505,108.3739
DLM,Dalaman                                 ,36.7126,28.7915
DLS,COLUMBIA GORGE RGNL/DALLES MUN,45.6185,-121.1673
DLU,Dali                                    ,25.6494,100.3194
DLY,Dillons Bay                             ,-18.7694,169.0014
DLZ,Dalanzadgad                             ,43.5917,104.4299
DMA,DAVIS MONTHAN AFB,32.1665,-110.8832
DMB,Taraz,42.8533,71.3033
DMD,Doomadgee Mission                       ,-17.9333,138.8167
DME,Moscow Domodedovo Apt,55.4083,37.9083
DMK,Bangkok Don Mueang International Arpt   ,13.9126,100.6068
DMM,Dammam,26.4712,49.7979
DMN,DEMING MUNI AIRPORT,32.2623,-107.7206
DMT,DIAMANTINA,-18.2328,-43.6506
DMU,Dimapur                                 ,25.885,93.77
DNA,KADENA,26.3557,127.7675
DND,Dundee,56.4525,-3.0258
DNH,Dunhuang,40.1611,94.8092
DNK,Dnipropetrovsk,48.3572,35.1006
DNQ,DENILIQUIN,-35.5597,144.9472
DNR,Dinard/St-Malo                          ,48.5878,-2.08
DNV,DANVILLE/VERMILION COUNTY APT,40.1992,-87.5959
DNX,DINDER/GALEGU,12.5333,35.0583
DNZ,Denizli                                 ,37.7878,29.705
DOB,Dobo,-5.7722,134.2125
DOD,DODOMA,-6.1704,35.7494
DOG,DONGOLA,19.1526,30.4302
DOH,Doha,25.2611,51.5651
DOK,Donetsk,48.0736,37.7397
DOL,Deauville,49.3633,0.16
DOM,Dominica Melville Hall Apt              ,15.5414,-61.3011
DOP,Dolpa,28.9857,82.8191
DOU,Dourados                                ,-22.1978,-54.9242
DOV,DOVER AFB,39.1295,-75.4659
DOY,Dongying,37.4544,118.4719
DPA,CHICAGO - DUPAGE,41.9067,-88.2483
DPL,Dipolog,8.6011,123.3431
DPO,Devonport,-41.17,146.4289
DPS,Denpasar Bali,-8.7475,115.1692
DQA,Daqing,46.5833,125
DRA,MERCURY DESERT ROCK,36.6194,-116.0328
DRB,DERBY,-17.3714,123.6594
DRG,Deering                                 ,66.0696,-162.7664
DRK,Drake Bay,8.7189,-83.6417
DRO,Durango La Plata Apt,37.1517,-107.7533
DRS,Dresden,51.1328,13.7672
DRT,DEL RIO INTL,29.3742,-100.9272
DRV,Dharavandhoo Island,5.1583,73.1306
DRW,Darwin International                    ,-12.4161,130.8767
DSA,Doncaster/Sheffield                     ,53.4747,-1.0044
DSK,Dera Ismail Khan,31.9094,70.8966
DSM,Des Moines                              ,41.5341,-93.6506
DSN,Ordos                                   ,39.85,110.033
